timestamp,Kevin Warsh,Arthur Laffer,Bill Pulte,Christopher Waller,Donald Trump (Himself),David Malpass,David Zervos,Howard Lutnick,James Bullard,Jerome Powell,Judy Shelton,Janet Yellen,Kevin Hassett,Larry Kudlow,Larry Lindsey,Lorie Logan,Michelle Bowman,Marc Sumerlin,Philip Jefferson,Ron Paul,Rick Rieder,Scott Bessent,Stephen Miran
2024-12-19T00:00:00Z,23.00,8.00,,,,,,,,,14.00,,18.00,13.00,,,,,,,,,
2024-12-20T00:00:00Z,23.04,8.00,,,,,,,,,14.00,,18.00,13.00,,,,,,,,,
2024-12-21T00:00:00Z,23.04,8.00,,,,,,,,,14.00,,21.00,13.00,,,,,,,,,
2024-12-22T00:00:00Z,26.00,8.00,,,,,,,,,14.00,,21.00,13.00,,,,,,,,,
2024-12-23T00:00:00Z,26.00,8.00,,,,,,,,,14.00,,21.00,13.00,,,,,,,,,
2024-12-24T00:00:00Z,26.00,8.00,,,,,,,,,14.00,,21.00,13.00,,,,,,,,,
2024-12-25T00:00:00Z,26.00,8.00,,,,,,,,,14.00,,18.00,13.00,,,,,,,,,
2025-01-08T00:00:00Z,26.00,8.00,,,,,,,,,14.00,,20.00,13.00,,,,,,,,,
2025-01-09T00:00:00Z,25.20,8.00,,,,,,,,,12.10,,20.00,13.00,,,,,,,,,
2025-01-23T00:00:00Z,25.20,8.00,,,,,,,,3.99,12.10,,20.00,13.00,,,,,,,,,
2025-02-08T00:00:00Z,25.20,8.00,,,,,,,,6.00,12.10,,20.00,13.00,,,,,,,,,
2025-02-19T00:00:00Z,26.00,8.00,,,,,,,,6.00,12.10,,20.00,13.00,,,,,,,,,
2025-03-06T00:00:00Z,26.00,8.00,,,,,,,,6.00,16.00,,20.00,13.00,,,,,,,,,
2025-03-12T00:00:00Z,26.00,8.00,,,,,,,,6.00,16.00,,20.00,15.00,,,,,,,,,
2025-03-20T00:00:00Z,26.00,8.00,,,,,,,,6.00,16.00,,20.00,13.00,,,,,,5.17,,,
2025-03-21T00:00:00Z,26.00,8.00,,,,,,,,6.00,16.00,,20.00,13.00,,,,,,6.00,,,
2025-03-31T00:00:00Z,25.00,8.00,,,,,,,,6.00,16.00,,20.00,13.00,,,,,,6.00,,,
2025-04-10T00:00:00Z,25.00,8.00,,,,,,,,6.00,16.00,,18.00,13.00,,,,,,6.00,,,
2025-04-15T00:00:00Z,25.00,8.00,,,,,,,,6.00,16.00,,18.00,11.00,,,,,,6.00,,,
2025-04-16T00:00:00Z,26.41,8.00,,,,,,,,4.97,16.00,,19.50,11.00,,,,,,5.33,,,
2025-04-18T00:00:00Z,34.96,8.00,,,,,,,,4.97,16.00,,17.12,11.00,,,,,,5.33,,,
2025-04-19T00:00:00Z,45.63,8.00,,,,,,,,4.97,12.00,,17.12,11.00,,,,,,5.90,,,
2025-04-20T00:00:00Z,50.00,8.00,,,,,,,,4.97,12.00,,17.12,11.00,,,,,,5.90,,,
2025-04-21T00:00:00Z,44.00,8.00,,,,,,,,4.97,12.00,,17.12,11.00,,,,,,5.90,,,
2025-04-22T00:00:00Z,44.00,8.00,,,,,,,,4.97,12.00,,17.12,11.00,,,,,,5.90,,,
2025-04-23T00:00:00Z,44.00,8.00,,,,,,,,4.97,12.00,,17.12,10.00,,,,,,5.90,,,
2025-04-24T00:00:00Z,49.00,8.00,,,,,,,,4.97,12.00,,17.12,10.00,,,,,,5.90,,,
2025-04-25T00:00:00Z,42.76,8.00,,,,,,,,4.97,12.00,,17.12,10.00,,,,,,4.00,,,
2025-04-26T00:00:00Z,51.73,8.00,,,,,,,,4.97,12.00,,17.12,10.00,,,,,,4.00,,,
2025-04-28T00:00:00Z,52.45,8.00,,,,,,,,4.97,12.00,,17.12,10.00,,,,,,4.00,,,
2025-04-29T00:00:00Z,52.45,8.00,,,,,,,,4.97,8.00,,17.12,7.00,,,,,,4.00,,,
2025-04-30T00:00:00Z,50.00,1.00,,38.66,,,,,,1.00,1.00,,4.00,1.00,,,,,,4.00,,,
2025-05-01T00:00:00Z,49.00,1.00,,38.66,,,,,,1.00,1.00,,4.00,1.00,,,,,,4.00,,,
2025-05-03T00:00:00Z,58.00,1.00,,38.66,,,,,,1.00,1.00,,4.00,1.00,,,,,,4.00,,,
2025-05-06T00:00:00Z,58.00,1.00,,21.00,,,,,,1.00,1.00,,6.39,1.00,,,,,,4.00,,,
2025-05-07T00:00:00Z,58.00,1.00,,21.00,,,,,,3.25,1.00,,6.39,1.00,,,,,,4.00,,,
2025-05-08T00:00:00Z,58.00,1.00,,21.00,,,,,,1.00,1.00,,6.39,1.00,,,,,,4.00,,,
2025-05-10T00:00:00Z,54.70,1.00,,35.00,,,,,,1.00,1.00,,6.39,1.00,,,,,,4.00,,,
2025-05-13T00:00:00Z,54.70,1.00,,35.00,,,,,,3.54,1.00,,6.39,1.00,,,,,,4.00,,,
2025-05-16T00:00:00Z,54.70,1.00,,35.00,,,,,,3.54,1.00,,6.39,5.00,,,,,,3.00,,,
2025-05-25T00:00:00Z,54.70,1.00,,35.00,,,,,,3.54,1.00,,6.39,5.00,,,,,,4.14,,,
2025-06-03T00:00:00Z,54.70,1.00,,35.96,,,,,,3.54,1.00,,6.39,5.00,,,,,,4.14,,,
2025-06-05T00:00:00Z,54.70,1.00,,35.96,,,,,,1.00,1.00,,6.39,5.00,,,,,,4.14,,,
2025-06-08T00:00:00Z,54.09,1.00,,35.96,,,,,,1.00,2.00,,6.39,5.00,,,,,,4.14,,,
2025-06-09T00:00:00Z,55.18,1.00,,35.96,,,,,,1.00,2.00,,6.39,5.00,,,,,,4.14,,,
2025-06-10T00:00:00Z,56.88,1.00,,35.96,,,,,,1.00,2.00,,6.39,5.00,,,,,,4.14,,,
2025-06-11T00:00:00Z,41.72,1.00,,18.00,,,,,,2.00,2.00,,9.13,5.00,,,,,,4.14,,31.96,
2025-06-12T00:00:00Z,41.72,1.00,,20.00,,,,,,2.00,2.00,,13.97,5.00,,,,,,4.14,,29.20,
2025-06-14T00:00:00Z,41.72,1.00,,20.00,,,,,,2.00,2.00,,13.97,5.00,,,,,,4.14,,30.00,
2025-06-15T00:00:00Z,41.72,1.00,,20.00,,,,,,2.00,2.00,,13.97,5.00,,,,,,3.00,,29.01,
2025-06-16T00:00:00Z,41.72,1.00,,20.00,,,,,,2.00,2.00,,13.97,5.00,,,,,,3.00,,47.00,
2025-06-18T00:00:00Z,41.72,1.00,,20.00,,,,,,2.00,2.00,,13.97,5.00,,,,,,3.00,,46.00,
2025-06-19T00:00:00Z,28.04,1.00,,36.07,,,,,,1.95,9.50,,25.55,1.00,,,,,,3.00,,18.17,
2025-06-20T00:00:00Z,30.36,1.00,,36.07,,,,4.00,,1.95,15.33,,25.55,1.00,,,,,,3.00,,20.36,
2025-06-21T00:00:00Z,34.09,1.00,,22.52,,,,4.00,,3.00,16.00,,16.83,1.00,,,,,,3.00,,20.15,
2025-06-22T00:00:00Z,34.09,1.00,,25.00,,,,4.00,,3.00,16.00,,16.83,1.00,,,,,,3.00,,20.15,
2025-06-23T00:00:00Z,32.00,1.00,,22.00,,,,4.00,,3.00,16.00,,5.00,1.00,,,,,,3.00,,20.15,
2025-06-24T00:00:00Z,28.83,1.00,,25.93,,,,4.00,,3.00,16.00,,5.00,1.00,,,,,,3.00,,20.15,
2025-06-25T00:00:00Z,27.50,1.00,,25.00,1.50,,,4.00,,3.00,16.00,,5.00,1.00,,,,,,3.00,,19.00,
2025-06-26T00:00:00Z,34.51,1.00,,27.00,2.00,,,4.00,,2.00,6.00,,8.00,1.00,,,,,,1.00,,27.78,
2025-06-27T00:00:00Z,28.97,1.00,,30.86,2.00,,,4.00,,2.75,13.89,,13.58,1.00,,,,,,1.00,,17.92,
2025-06-28T00:00:00Z,29.93,1.00,,32.90,2.00,,,4.00,,2.90,4.00,,18.76,1.00,,,,,,1.00,,12.80,
2025-06-29T00:00:00Z,32.26,1.00,,32.90,2.00,,,4.00,,2.90,11.50,,18.71,1.00,,,,,,1.00,,15.76,
2025-06-30T00:00:00Z,27.66,1.00,,28.29,2.00,,,3.56,,3.67,11.50,,18.89,1.00,,,,,,1.00,,14.12,
2025-07-01T00:00:00Z,25.46,1.00,,27.68,2.00,,,2.08,,4.30,8.61,,15.61,1.00,,,,,,1.00,,17.89,
2025-07-02T00:00:00Z,25.96,1.00,,25.82,2.00,,,2.08,,4.30,8.00,,18.12,1.00,,,,,,1.00,,26.11,
2025-07-03T00:00:00Z,23.99,1.00,,23.00,2.00,,,2.08,,4.30,8.96,,19.89,2.00,,,,,,1.00,,22.54,
2025-07-04T00:00:00Z,22.92,1.00,,22.68,2.00,,,2.08,,4.30,5.00,,19.89,2.00,,,,,,1.00,,28.25,
2025-07-05T00:00:00Z,22.50,1.00,,23.00,2.00,,,1.00,,4.30,5.83,,19.00,2.00,,,,,,1.00,,28.62,
2025-07-06T00:00:00Z,21.16,1.00,,23.00,2.00,,,1.00,,4.30,6.26,,20.13,2.00,,,,,,1.00,,28.13,
2025-07-07T00:00:00Z,19.99,1.00,,23.04,2.00,,,1.00,,4.30,6.26,,22.87,2.00,,,,,,1.00,,24.30,
2025-07-08T00:00:00Z,22.74,1.00,,24.53,2.00,,,1.00,,4.30,6.26,,20.00,2.00,,,,,,1.00,,20.80,
2025-07-09T00:00:00Z,21.00,1.00,,23.08,2.00,,,1.30,,1.00,6.26,,24.02,2.00,,,,,,1.00,,20.18,
2025-07-10T00:00:00Z,27.02,1.00,,21.79,2.00,,,1.00,,1.00,6.26,,30.45,2.00,,,,,,1.00,,16.56,
2025-07-11T00:00:00Z,33.13,1.00,,17.20,2.00,,,1.66,,1.00,4.00,,34.00,2.00,,,,,,1.00,,13.65,
2025-07-12T00:00:00Z,39.00,1.00,,17.01,2.00,,,1.55,,1.39,4.00,,31.38,2.00,,,,,,1.00,,12.46,
2025-07-13T00:00:00Z,39.00,1.00,,18.00,2.00,,,1.55,,1.39,4.00,,32.79,2.00,,,,,,1.00,,11.13,
2025-07-14T00:00:00Z,39.00,1.00,,19.40,2.00,,,1.00,,2.00,4.00,,31.46,2.00,,,,,,1.00,,12.05,
2025-07-15T00:00:00Z,35.17,1.00,,19.40,2.00,,,1.69,,1.00,4.00,,32.20,1.00,,,,,,1.00,,13.00,
2025-07-16T00:00:00Z,35.77,1.00,,18.96,2.00,,,1.00,,2.00,3.48,,32.06,1.00,,,,,,1.00,,14.95,
2025-07-17T00:00:00Z,30.88,1.00,,14.67,1.00,,,1.00,,2.00,6.57,,33.80,1.00,,,,,,1.00,,13.33,
2025-07-18T00:00:00Z,30.67,1.00,,14.81,1.00,,,1.00,,2.00,6.57,,32.52,1.00,,,,,,1.00,,12.61,
2025-07-19T00:00:00Z,32.38,1.00,,16.92,1.00,,,1.00,,2.00,8.79,,24.79,1.00,,,,,,1.00,,11.12,
2025-07-20T00:00:00Z,35.58,1.00,,20.00,1.00,,,1.00,,2.00,7.19,,23.37,1.00,,,,,,1.00,,16.92,
2025-07-21T00:00:00Z,32.15,1.00,,21.02,1.00,,,1.00,,2.00,6.26,,21.71,1.00,,,,,,1.00,,11.00,
2025-07-22T00:00:00Z,33.30,1.00,,21.00,1.00,,,1.00,,2.00,6.00,,25.55,1.00,,,,,,1.00,,13.16,
2025-07-23T00:00:00Z,34.18,1.00,2.64,21.27,1.00,,,1.00,,1.00,6.00,,21.01,1.00,,,,,,1.00,,13.73,
2025-07-24T00:00:00Z,37.69,1.00,4.38,20.00,1.00,1.00,,1.00,,1.00,3.00,,23.67,1.00,,,,,,1.00,,13.73,
2025-07-25T00:00:00Z,36.36,1.00,1.00,20.00,1.00,1.00,,1.00,,1.00,3.00,,22.06,1.00,,,,,,1.00,,13.14,
2025-07-26T00:00:00Z,35.30,1.00,1.00,21.00,1.00,1.00,,1.00,,1.31,3.00,,22.74,1.00,,,,,,1.00,,14.01,
2025-07-27T00:00:00Z,35.30,1.00,1.00,20.87,1.00,1.00,,1.00,,1.31,3.96,,20.00,1.00,,,,,,1.00,,14.00,
2025-07-28T00:00:00Z,36.35,1.00,1.00,20.00,1.00,1.36,,1.00,,2.00,2.00,,20.00,1.00,,,,,,1.00,,13.00,
2025-07-29T00:00:00Z,38.02,1.00,1.00,19.02,1.00,1.36,,1.00,,2.00,3.00,,20.33,1.00,,,,,,1.00,,13.00,
2025-07-30T00:00:00Z,37.24,1.00,1.00,14.86,2.00,1.84,,1.00,,2.00,3.00,,18.00,1.00,,,,,,1.00,,13.49,
2025-07-31T00:00:00Z,39.23,1.00,2.00,17.94,1.00,1.00,,1.00,,2.00,1.00,,19.70,1.00,,,,,,1.00,,15.12,
2025-08-01T00:00:00Z,40.14,1.00,2.00,19.98,1.00,1.00,,1.00,,2.00,2.47,,21.00,1.00,,,,,,1.00,,12.00,
2025-08-02T00:00:00Z,41.81,1.00,1.48,20.31,1.00,1.00,,1.84,,2.00,2.18,,23.02,1.00,,,,,,1.00,,16.28,
2025-08-03T00:00:00Z,39.60,1.00,1.48,21.59,1.00,1.00,,1.84,,2.00,2.18,,18.75,1.00,,,,,,1.00,,13.00,
2025-08-04T00:00:00Z,43.92,1.00,1.48,18.01,1.10,1.00,,1.84,,2.00,3.00,,22.49,1.00,,,,,,1.00,,12.95,
2025-08-05T00:00:00Z,38.16,1.00,2.00,17.00,1.00,2.83,,1.84,,1.00,3.42,,27.46,1.00,,,,,,1.00,,8.38,
2025-08-06T00:00:00Z,37.01,1.00,4.35,16.43,1.00,4.00,,1.17,,1.00,6.34,,36.12,1.00,,,,,,1.00,,2.14,
2025-08-07T00:00:00Z,28.11,1.00,2.32,16.52,1.01,1.00,,1.84,,1.00,5.40,,53.07,1.00,,,,,,1.00,,1.69,
2025-08-08T00:00:00Z,16.68,1.00,1.10,41.88,1.01,1.07,1.00,1.84,,1.00,3.24,,32.45,1.00,,,,,,1.00,,1.05,
2025-08-09T00:00:00Z,14.75,1.00,1.00,42.14,1.01,1.00,1.00,1.00,,1.00,4.00,,30.01,1.00,,,,,,1.00,,1.58,
2025-08-10T00:00:00Z,14.64,1.00,1.00,33.77,1.01,1.00,1.00,1.00,,1.00,3.00,,28.07,1.00,,,,,,1.00,,1.04,
2025-08-11T00:00:00Z,14.96,1.00,1.00,36.59,1.01,1.00,1.00,1.00,,1.00,3.00,,28.96,1.00,,,,,,1.00,,1.75,
2025-08-12T00:00:00Z,14.81,1.00,1.00,36.16,1.00,1.00,1.00,1.00,11.61,1.00,2.00,,24.75,1.00,,2.67,15.79,2.00,2.56,1.00,,3.71,4.91
2025-08-13T00:00:00Z,14.24,1.00,1.00,34.28,1.00,1.00,1.00,1.00,9.46,1.00,2.30,,20.39,1.00,,1.00,3.79,1.24,1.39,1.00,,1.91,4.13
2025-08-14T00:00:00Z,15.38,1.00,1.00,29.41,1.00,1.00,9.33,1.00,6.06,1.00,2.30,1.00,20.37,1.00,,1.46,3.07,1.00,2.00,1.00,7.93,2.91,3.71
2025-08-15T00:00:00Z,14.61,1.00,1.00,29.47,1.00,1.00,10.03,1.00,6.20,1.00,2.30,1.00,22.18,1.00,1.00,1.00,3.89,1.74,1.00,1.00,2.25,2.52,3.00
2025-08-16T00:00:00Z,15.11,1.00,1.00,28.76,1.00,1.00,10.11,1.00,6.72,1.00,2.30,1.00,21.00,1.00,1.00,1.00,3.89,1.74,1.00,1.00,2.00,2.52,4.00
2025-08-17T00:00:00Z,15.89,1.00,1.00,23.02,1.00,1.00,10.26,1.00,6.72,1.00,2.30,1.00,21.13,1.00,1.07,1.00,4.00,1.74,1.00,1.00,2.00,2.00,4.00
2025-08-18T00:00:00Z,16.90,1.00,1.00,28.89,1.00,1.00,10.28,1.00,6.72,1.00,2.30,1.00,17.06,1.00,1.07,1.00,4.00,1.74,1.00,1.00,2.00,2.00,4.00
2025-08-19T00:00:00Z,17.00,1.00,1.00,30.19,1.00,1.00,9.27,1.00,6.72,1.00,2.30,1.00,21.00,1.00,1.07,1.00,7.54,2.00,1.00,1.00,2.00,2.49,4.00
2025-08-20T00:00:00Z,21.38,1.00,1.00,27.20,1.00,1.00,8.94,1.00,6.00,1.00,2.30,1.00,20.48,1.00,1.07,1.00,7.54,2.00,1.00,1.00,4.00,2.94,3.00
2025-08-21T00:00:00Z,17.44,1.00,1.00,27.90,1.00,1.00,12.86,1.00,6.00,1.00,2.30,1.00,18.65,1.00,1.07,1.00,3.00,2.00,1.00,1.00,3.15,3.33,4.05
2025-08-22T00:00:00Z,19.69,1.00,1.00,32.55,1.00,1.00,5.85,1.00,6.68,1.00,2.30,1.00,18.81,1.00,1.07,1.00,3.00,2.00,1.00,1.00,3.15,4.68,4.00
2025-08-23T00:00:00Z,22.31,1.00,1.00,31.96,1.00,1.00,8.81,1.00,4.07,1.00,2.30,1.00,18.45,1.00,1.07,1.00,3.00,2.00,1.00,1.00,2.00,4.00,6.03
2025-08-24T00:00:00Z,22.00,1.00,1.00,32.68,1.00,1.00,9.00,1.00,7.00,1.00,1.22,1.00,18.77,1.00,1.07,1.00,3.00,2.00,1.00,1.00,2.00,4.92,7.58
2025-08-25T00:00:00Z,21.97,1.00,1.00,32.00,1.00,1.00,15.85,1.00,5.00,1.00,1.73,1.00,19.00,1.00,1.07,1.00,3.00,2.00,1.00,1.00,2.00,4.00,8.52
2025-08-26T00:00:00Z,21.15,1.00,1.08,32.09,1.00,1.00,8.60,1.00,5.00,1.00,1.73,1.00,18.65,1.00,1.07,1.00,2.17,2.00,1.00,1.00,1.00,5.00,7.00
2025-08-27T00:00:00Z,22.67,1.00,2.00,30.97,1.00,1.38,11.62,1.00,5.00,1.00,1.73,1.00,18.14,1.00,1.07,1.00,2.17,2.00,1.00,1.00,1.00,4.00,11.15
2025-08-28T00:00:00Z,22.67,1.00,2.00,30.97,1.00,1.38,10.00,1.00,5.00,1.00,1.73,1.00,18.00,1.00,1.07,1.00,2.17,2.00,1.00,1.00,1.00,4.00,11.00
2025-08-29T00:00:00Z,21.30,1.00,2.00,29.64,1.00,1.00,10.00,1.00,5.00,1.00,1.73,1.00,18.00,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.00,4.00,11.00
2025-08-30T00:00:00Z,21.59,1.00,1.00,27.41,1.00,1.00,9.99,1.00,5.03,1.00,1.73,1.00,17.99,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.00,4.50,11.86
2025-08-31T00:00:00Z,21.00,1.00,2.00,31.00,1.00,1.00,9.99,1.00,5.03,1.00,1.00,1.00,17.99,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.00,4.00,11.86
2025-09-01T00:00:00Z,21.14,1.00,2.00,31.00,1.00,1.00,9.99,1.00,5.03,1.00,1.00,1.00,17.99,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.00,4.00,11.86
2025-09-02T00:00:00Z,21.02,1.00,1.00,29.56,1.00,1.00,9.99,1.00,5.00,1.00,1.00,1.00,18.00,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.00,5.00,11.86
2025-09-03T00:00:00Z,21.00,1.00,1.00,31.05,1.00,1.00,9.00,1.00,5.00,1.00,1.00,1.00,18.00,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.00,4.00,11.86
2025-09-04T00:00:00Z,17.99,1.00,1.00,31.75,1.00,1.00,10.00,1.00,5.00,1.00,1.00,1.00,17.41,1.00,1.07,1.00,3.00,2.00,1.00,1.00,1.00,4.00,12.00
2025-09-05T00:00:00Z,9.51,1.00,1.00,28.06,1.00,1.00,10.31,1.00,5.00,1.00,1.00,1.00,18.34,1.00,1.07,1.00,3.00,2.00,1.00,1.00,1.00,4.00,15.07
2025-09-06T00:00:00Z,16.80,1.00,1.00,29.03,1.00,1.00,4.15,1.00,4.30,1.00,1.00,1.00,27.48,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.00,3.97,14.51
2025-09-07T00:00:00Z,17.00,1.00,1.00,29.00,1.00,1.00,4.66,1.00,4.30,1.00,1.00,1.00,30.40,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.59,3.00,9.02
2025-09-08T00:00:00Z,16.00,1.00,1.00,29.00,1.00,1.00,4.66,1.00,4.30,1.00,1.00,1.00,27.70,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.59,3.86,7.45
2025-09-09T00:00:00Z,17.00,1.00,1.00,30.00,1.00,1.00,2.00,1.00,4.30,1.00,1.00,1.00,29.00,1.00,1.07,1.00,2.00,2.00,1.00,1.00,1.59,3.95,6.85
